scorer,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur,Mostafizur
individuals,p1,p1,p1,p1,p1,p1,p1,p1,p1,p1,p2,p2,p2,p2,p2,p2,p2,p2,p2,p2,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,end1,end1,end2,end2,interm1,interm1,interm2,interm2,interm3,interm3,end1,end1,end2,end2,interm1,interm1,interm2,interm2,interm3,interm3,leftear,leftear,rightear,rightear,shoulder,shoulder,snout,snout,spine1,spine1,spine2,spine2,spine3,spine3,spine4,spine4,tail1,tail1,tail2,tail2,tailbase,tailbase,tailend,tailend
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
404,1.0037383332879004,1.0,1.1037383671239271,1.0,3.3673965752125956,1.0,4.02185921377216,1.0,1.1419525437291373,1.0,,,,,,,,,,,,,,,,,,,,,2.222643559909175,1.0,0.7057917117907888,1.0,1.6193661732558198,1.0,3.9103825899776243,1.0,2.8188687447271836,1.0,1.219889475344698,1.0,2.515263206902941,1.0
405,1.9227976675487903,1.0,,,3.2642211789676145,1.0,2.132019243734816,1.0,3.0417800082410293,1.0,,,,,,,,,,,0.5727722060295677,1.0,4.318400745646451,1.0,2.5191119466987013,1.0,2.7969742580152386,1.0,4.352938892288735,1.0,1.9338689200667294,1.0,4.135447013322735,1.0,2.5547768982829004,1.0,1.305564826029698,1.0,0.6251546211695073,1.0,0.7165256450399955,1.0,1.7185959355469413,1.0
406,4.8100010853819875,1.0,15.745961242108445,1.0,2.491600665482606,1.0,9.627694911932736,1.0,10.347240196155713,1.0,,,,,,,,,,,3.898283853184627,1.0,3.8487995531074026,1.0,4.493223008042252,1.0,2.4329408130902332,1.0,2.50144218402104,1.0,2.111008526747336,1.0,1.7263965361411133,1.0,1.8973755558665735,1.0,1.5372130626558786,1.0,4.6753182779358236,1.0,2.4771019357305524,1.0,0.37082745313691295,1.0
407,6.193397923935328,1.0,4.140165592987796,1.0,3.1870561121241012,1.0,3.2532138326974995,1.0,3.838333860725083,1.0,,,,,,,,,,,1.5052444984121545,1.0,0.03883297567790204,1.0,2.0902918456522217,1.0,2.6292242201836205,1.0,1.755286871141022,1.0,2.425244317589463,1.0,1.5821823535863435,1.0,2.7133236076811778,1.0,1.759839197199546,1.0,2.8818303211674476,1.0,1.5240396976457022,1.0,2.8408380805670737,1.0
408,0.2898364736499985,1.0,1.226953749276877,1.0,2.953656297825227,1.0,3.1363671428348048,1.0,1.821481546486676,1.0,,,,,,,,,,,2.577093323882522,1.0,3.6612327159032274,1.0,1.3614143381057988,1.0,3.3385495359195834,1.0,2.5783886432046135,1.0,0.5372392390732647,1.0,3.536047086790551,1.0,0.5170889672000678,1.0,4.052330317237222,1.0,2.2045121909392846,1.0,1.876689905125498,1.0,0.9511277516716808,1.0
409,1.0642844359278913,1.0,3.0736604426001612,1.0,1.8891401176710865,1.0,5.355166931294162,1.0,1.395714574418362,1.0,,,,,,,,,,,4.031294705178471,1.0,3.867004654768332,1.0,3.959226692171083,1.0,5.831449194646304,1.0,2.564263760892154,1.0,2.5694357357209903,1.0,3.171408519885137,1.0,2.2177179712488084,1.0,2.080799125336222,1.0,0.9606924585943112,1.0,2.3931322571057283,1.0,1.9501243550091893,1.0
410,5.867412646039419,1.0,4.784222430783819,1.0,6.951901864188266,1.0,6.1647647297004,1.0,2.179511590768081,1.0,,,,,,,,,,,2.9438187783897747,1.0,2.1137540065012095,1.0,2.5988432041968115,1.0,8.150312486783076,1.0,9.903557425101434,1.0,2.2584995018817104,1.0,2.986945764489169,1.0,0.6410382203893967,1.0,4.0061877140243825,1.0,2.516958481977819,1.0,1.8733606166459178,1.0,2.1127011146870704,1.0
411,3.8509651300082,1.0,3.917697083230088,1.0,1.6240393813900604,1.0,0.9120652532313945,1.0,1.4379959424136601,1.0,,,,,,,,,,,2.7348484418702266,1.0,4.028542292194546,1.0,0.8707267079859211,1.0,2.425210481180375,1.0,3.5039577534427795,1.0,0.9731664811325657,1.0,1.2633803861070454,1.0,3.3184966475800297,1.0,5.085742915248476,1.0,3.8161543469834185,1.0,2.9065672192467558,1.0,1.3564014892353824,1.0
412,2.2788944039132653,1.0,0.7241285586264948,1.0,1.9857103405765006,1.0,0.1940763058828736,1.0,3.339502872798874,1.0,,,,,,,,,,,2.6623838941820535,1.0,0.8041672711569783,1.0,0.4467407826969442,1.0,2.4847106877231746,1.0,2.6418114509567157,1.0,1.9401414896857525,1.0,1.4094764985624713,1.0,3.2370681179116394,1.0,5.182495248430042,1.0,1.9645225883149942,1.0,2.157599128661282,1.0,3.5866276639762833,1.0
413,15.506923967988294,0.9089999794960022,57.743937615262176,0.996999979019165,24.144313878379965,0.9909999966621399,8.935759699250998,0.9750000238418579,25.910965156072194,0.9950000047683716,,,,,,,,,,,5.241665765765677,1.0,4.578408457095132,1.0,5.217918550533329,1.0,6.924228873346503,1.0,2.3668113570794023,1.0,1.4994832443212245,1.0,1.024499877989274,1.0,3.0013298719068113,1.0,5.822426470123955,1.0,9.445359548476677,1.0,2.9729796501153176,1.0,5.407186699199508,1.0
414,4.13830866804722,1.0,,,1.7461455314649421,1.0,4.247645903426372,1.0,4.793768004666159,1.0,,,,,,,,,,,4.624288161436334,1.0,1.9013810770069102,1.0,2.171537013269614,1.0,1.0542419077232563,1.0,3.294913959422913,1.0,1.7259229415011361,1.0,4.121904050314603,1.0,4.113708059646478,1.0,1.6161299452705333,1.0,2.8278277882501865,1.0,3.0332090267569978,1.0,1.9718329036710656,1.0
415,20.280723594491704,1.0,13.176449652412693,0.5759999752044678,7.9194829324551685,1.0,4.9336306945747594,1.0,7.383900389964911,1.0,,,,,,,,,,,3.259774378695546,1.0,9.626695590907598,1.0,5.543045734399128,1.0,14.066316577098533,0.9779999852180481,7.133619717686575,1.0,2.5950732166935415,1.0,2.0018853613531236,1.0,3.6459502190786885,1.0,4.371984675178965,1.0,11.999896082883389,1.0,1.596460146699574,1.0,16.03161401730974,0.49000000953674316
416,4.113997287427349,1.0,,,1.2521283476049991,1.0,1.5309886174743335,1.0,1.3748040827117012,1.0,,,,,,,,,,,0.9769651989707481,1.0,0.9409622734201049,1.0,0.5339737821279389,1.0,2.1822042094150587,1.0,1.622076755273965,1.0,1.3231386926547035,1.0,2.0536379914677836,1.0,3.1264203172318643,1.0,4.489751106687319,1.0,1.0572270333282479,1.0,2.701524199410415,1.0,2.735054112810229,1.0
417,1.7600912014992454,1.0,1.9817689972583263,1.0,4.055945264182349,1.0,1.507899105731146,1.0,4.529229539631539,1.0,,,,,,,,,,,2.7123333128507476,1.0,1.2124425759597928,1.0,1.513846755784747,1.0,1.2490345171445343,1.0,2.1681764227110305,1.0,1.7733905379244757,1.0,2.657740581772421,1.0,3.0219200849790773,1.0,3.043512608812393,1.0,0.3568487074377999,1.0,2.1680048431680103,1.0,2.1960749076477675,1.0
418,,,,,,,,,,,,,,,,,,,,,1.4035102422140986,1.0,1.6581378109192353,1.0,1.5046424824522422,1.0,,,1.8826582270821512,1.0,2.4911928869519935,1.0,2.4213287674333075,1.0,4.383424460396242,1.0,1.5360579416155091,1.0,1.822793460598321,1.0,2.456673563988502,1.0,1.3452720914372975,1.0
419,,,,,,,,,,,,,,,,,,,,,3.246737593338855,1.0,0.8524816713571627,1.0,0.9387065569175699,1.0,0.6280760153400651,1.0,3.095027140430288,1.0,1.5870255196436338,1.0,4.950045050300054,1.0,1.7159734846436345,1.0,1.0334447251788557,1.0,2.986452243046926,1.0,0.866711601399209,1.0,3.6881770564874956,1.0
420,,,,,,,,,,,,,,,,,,,,,0.6512180894293542,1.0,4.229571254867302,1.0,2.4095974767583472,1.0,2.0186780327729106,1.0,2.5087521429839246,1.0,1.5047979930874589,1.0,2.8150353461368285,1.0,2.564879919216485,1.0,1.523816590013399,1.0,1.1226486538538885,1.0,1.6705406310533222,1.0,4.026332574440384,1.0
421,,,,,,,,,,,,,,,,,,,,,6.3367599129119965,1.0,0.3052008788951465,1.0,3.2825927167693094,1.0,2.6285075219859575,1.0,,,,,,,,,6.445160453556391,1.0,2.0703575044319353,1.0,3.1488594017341267,1.0,3.32845339459634,1.0
422,1.3913401650836583,1.0,2.1295786382025854,1.0,2.2785971750818614,1.0,1.1322038883624328,1.0,0.7819768375764596,1.0,,,,,,,,,,,2.792384823049976,1.0,2.6218705154907824,1.0,1.9226245083219253,1.0,2.2260224617015876,1.0,1.4227090356077985,1.0,2.649284431690979,1.0,1.3139802129408,1.0,3.11305798211335,1.0,7.260863929313098,1.0,3.379124442810498,1.0,0.9826866234970394,1.0,0.6901427388591336,1.0
423,2.8791945054129084,1.0,0.8969754734662656,1.0,0.8156279789217646,1.0,1.6181075365994022,1.0,2.388519206537756,1.0,,,,,,,,,,,1.2491156871963427,1.0,3.5117005851866407,1.0,0.8001862283243845,1.0,2.3787265500683317,1.0,1.1030367174306048,1.0,1.4924533493546788,1.0,0.6994883844639184,1.0,1.0075738186355852,1.0,3.5922501304892123,1.0,1.3271360141296729,1.0,2.4068942643996603,1.0,3.0312811101337047,1.0
424,1.8192053210124477,1.0,4.212573204111751,1.0,3.223977822504351,1.0,2.628791357259092,1.0,1.016301628454857,1.0,,,,,,,,,,,4.115355756189212,1.0,7.918509013697016,1.0,5.009031543122842,1.0,1.1460584627321648,1.0,3.8918053651230906,1.0,3.6141976979684127,1.0,3.23260421332401,1.0,1.3202181637895427,1.0,4.462186571626042,1.0,15.328259196660243,0.8930000066757202,3.001201259495926,1.0,,
425,4.30135381409468,1.0,,,3.0201445427899776,1.0,3.578196841278125,1.0,3.2267962160074286,1.0,,,,,,,,,,,1.4252357946785725,1.0,3.1059217411245443,1.0,3.8143855993111737,1.0,0.32849556401798724,1.0,1.7226526185412467,1.0,2.652499604711169,1.0,1.5878010839306742,1.0,1.6059081542853133,1.0,1.270629765116499,1.0,2.3293786725218864,1.0,2.090474806254734,1.0,2.237785065639661,1.0
426,2.7554996343561773,1.0,,,2.9696082957507843,1.0,3.0842261880651263,1.0,,,,,,,,,,,,,1.6936464481343876,1.0,0.975723833879217,1.0,2.2414513155543205,1.0,2.888332325226053,1.0,1.432358195424553,1.0,1.8474550062180264,1.0,0.35330723174029915,1.0,4.206874493017331,1.0,2.118857239173968,1.0,2.89829501603959,1.0,2.2015278785425165,1.0,0.3931539138810733,1.0
427,2.8565530104524646,1.0,,,1.064279470665673,1.0,4.367384869101992,1.0,1.3828841966437273,1.0,,,,,,,,,,,1.685833028505474,1.0,3.486384086700718,1.0,0.32095170976331683,1.0,1.6420711053408503,1.0,2.3302577110697573,1.0,2.375508366644877,1.0,2.241140111639582,1.0,4.966597426810385,1.0,3.0632730889808713,1.0,1.5823694930125283,1.0,1.096748375882075,1.0,1.9920138934020906,1.0
428,2.1565701724373247,1.0,,,,,,,,,,,,,,,,,,,0.328951364186235,1.0,1.5411129095559277,1.0,2.3720590211881576,1.0,0.7201610930895922,1.0,1.506636651618435,1.0,4.211769461877003,1.0,2.3837491478761073,1.0,2.704769121385469,1.0,2.330391383437522,1.0,4.775177588320673,1.0,2.5220430210446096,1.0,0.5705523639421624,1.0
429,11.590921415541686,0.9959999918937683,,,,,,,,,,,,,,,,,,,2.4020443376423795,1.0,2.939285117167115,1.0,4.916094791600356,1.0,3.5515590942570383,1.0,4.038267450281071,1.0,3.4414531814336753,1.0,5.973578659396697,1.0,6.334717831127195,1.0,0.2567975856583938,1.0,5.1751650215234415,1.0,0.7342703861657227,1.0,1.1348524133119018,1.0
430,1.3706188519694151,1.0,,,0.6316833792320827,1.0,0.17662327147632612,1.0,,,,,,,,,,,,,0.8720716713665287,1.0,1.1839949324215515,1.0,2.2493094495866828,1.0,0.7317902705010884,1.0,3.284466471133463,1.0,4.125397556599845,1.0,1.1158180855318887,1.0,1.7070105447828896,1.0,1.1569416579931715,1.0,3.308556331695121,1.0,1.9413152757860417,1.0,2.799972142718546,1.0
431,5.841354438206615,1.0,,,4.455036559837425,1.0,3.186825535222202,1.0,,,,,,,,,,,,,4.154911431065612,1.0,7.194824042323744,1.0,5.256682794310491,1.0,3.2129732336264243,1.0,1.7279516775650585,1.0,2.4968341955364983,1.0,5.243761245518347,1.0,2.9413610795004272,1.0,3.3476626174093265,1.0,3.118120106730978,1.0,1.229869098725625,1.0,2.097647491834641,1.0
432,0.793035437131015,1.0,,,4.244092225219759,1.0,1.1158250550689701,1.0,,,,,,,,,,,,,1.621871141613854,1.0,0.35395197414337976,1.0,3.0590084994978337,1.0,3.5071412860049107,1.0,2.4379550857224235,1.0,1.9525665161525931,1.0,4.113648623788872,1.0,4.58344902884276,1.0,2.7320633228386275,1.0,2.288549977605897,1.0,3.023948742951947,1.0,0.9593664576166502,1.0
433,1.6648516778413895,1.0,,,3.0951041910733066,1.0,1.6328405983933334,1.0,,,,,,,,,,,,,3.8199395283171427,1.0,1.901012887909998,1.0,4.142675705386543,1.0,5.687896799345035,1.0,1.9173838947900281,1.0,4.318290402462547,1.0,2.8012004569470066,1.0,4.674507139795607,1.0,4.20492247253146,1.0,2.941700188666487,1.0,1.6794594368426996,1.0,1.2769812058131094,1.0
434,3.1066177686075256,1.0,3.3695198221638347,1.0,0.6188679999088639,1.0,2.9946417368889597,1.0,2.337488018089772,1.0,,,,,,,,,,,0.32041223447298783,1.0,3.320164152568341,1.0,3.0263213642969213,1.0,1.4010542459162827,1.0,0.7573031097255462,1.0,0.7099577452214758,1.0,3.4523186411453675,1.0,1.0554619841567223,1.0,2.0986034000943827,1.0,1.6141408778395878,1.0,0.8962816114073865,1.0,1.3789147805091149,1.0
435,3.4083066176621606,1.0,6.843688844475641,1.0,3.6866559372960106,1.0,5.885061257115317,1.0,4.991014826666037,1.0,,,,,,,,,,,14.691285103761352,1.0,35.868234916148296,0.3009999990463257,13.037121308018863,1.0,6.096549119105366,0.9229999780654907,7.250081999536265,1.0,2.334453469229956,1.0,5.736720491709543,1.0,8.836698591668686,1.0,,,,,2.228172569618468,1.0,,
436,2.8066528107338113,1.0,1.2794131467199523,1.0,2.0039126727480325,1.0,2.348600647193921,1.0,5.935460976200569,1.0,,,,,,,,,,,0.8133498632200235,1.0,3.941024486094971,1.0,0.8937924815078739,1.0,2.1450931561713675,1.0,1.9870551074391487,1.0,2.4440180032069945,1.0,0.5568626401546003,1.0,2.722288008275393,1.0,2.8429352788975475,1.0,3.180230966455103,1.0,1.247426550943973,1.0,1.0310698327465786,1.0
437,3.8177523635605866,1.0,8.875438458402336,1.0,4.436712751058928,1.0,8.348456072815884,1.0,1.9446210813469695,1.0,,,,,,,,,,,7.277739827721221,1.0,9.039574602822837,1.0,8.72224747413188,1.0,3.1713861322772203,1.0,5.224085853046429,1.0,4.798125154682848,1.0,1.5283049433931646,1.0,4.798783700064027,1.0,7.593663740250802,1.0,5.739781267609473,0.5509999990463257,3.1633015980143053,1.0,60.29130793903873,0.703000009059906
438,0.7215095240101307,1.0,1.9952550258285926,1.0,1.0883250815904855,1.0,0.8350367879016101,1.0,2.242435033785388,1.0,,,,,,,,,,,3.562511614016148,1.0,3.048118764090425,1.0,1.394306279122298,1.0,1.804451440188947,1.0,1.3828452552617667,1.0,0.7280473885675239,1.0,3.299048347629967,1.0,3.3555412380121457,1.0,2.7567156182675094,1.0,1.762489101592239,1.0,4.201657411070087,1.0,,
439,2.9983267645395117,1.0,2.983214513790953,1.0,2.3165215336253233,1.0,2.9315078271576227,1.0,4.087632198773969,1.0,,,,,,,,,,,1.7286783969264192,1.0,0.5395701993253359,1.0,1.9926959125767383,1.0,2.2525587672689054,1.0,1.8460327732735446,1.0,2.1274221489869185,1.0,1.78812331789502,1.0,2.502513336627812,1.0,1.643232180794913,1.0,0.47325363178744556,1.0,3.2057978726051632,1.0,1.3128686149040398,1.0
440,,,1.1081454630887015,1.0,,,3.5840634873102535,1.0,1.7565968504187341,1.0,,,,,,,,,,,1.180727318223812,1.0,1.9248805157723572,1.0,2.286741130954678,1.0,2.024848883250329,1.0,2.2083378364733925,1.0,1.396035816159491,1.0,1.5735494908009486,1.0,1.8834715288530288,1.0,3.507895380423988,1.0,0.5086649191757177,1.0,3.502045830653802,1.0,3.842525211368216,1.0
441,,,4.385000940905171,1.0,,,0.5547471607510344,1.0,2.4545580454619604,1.0,,,,,,,,,,,2.8856238493608184,1.0,0.8520451865951957,1.0,1.8044655718522384,1.0,2.7814752122666273,1.0,4.585609228881133,1.0,0.5891154386026348,1.0,6.096179951412187,1.0,1.7415742878212304,1.0,0.9410850121004076,1.0,0.5592638017966209,1.0,2.565949336990133,1.0,1.151237594938603,1.0
442,2.4914775110499936,1.0,,,2.5004113655960096,1.0,2.7322525872230794,1.0,,,,,,,,,,,,,5.037627977046981,1.0,4.088455087193726,1.0,3.1042712510346324,1.0,2.39867046507015,1.0,3.7064594966086033,1.0,1.1171951485751903,1.0,3.9764549538502116,1.0,1.5998453050217023,1.0,1.672314917880156,1.0,5.243278077691483,0.9980000257492065,1.226902604121491,1.0,1.2931550564414238,1.0
443,,,,,,,,,,,,,,,,,,,,,3.3240001504211834,1.0,2.4267216568861367,1.0,4.572808546178156,1.0,7.585651689853761,1.0,3.9534619006637373,1.0,2.061918524093484,1.0,3.5690593998979736,1.0,1.0236078350618218,1.0,11.860663258180434,1.0,15.422728288986315,0.9919999837875366,1.2978328089550417,1.0,2.1578623681782805,1.0
444,,,,,,,,,,,,,,,,,,,,,1.808504907375149,1.0,2.440619798329922,1.0,1.8669574178325687,1.0,2.056615909692455,1.0,2.9014651471282438,1.0,3.3215914860199462,1.0,3.707045319388456,1.0,2.131615819044287,1.0,1.3108642750027795,1.0,2.459972902936996,1.0,1.3999660710174404,1.0,2.280724446310879,1.0
445,,,,,,,,,,,,,,,,,,,,,2.395603681747013,1.0,0.6596969000988406,1.0,0.24298148077580825,1.0,0.4504719747109294,1.0,2.8897380504121606,1.0,1.7406044926978264,1.0,3.281578431182162,1.0,1.9365639674434185,1.0,2.65359774645671,1.0,1.4100287231116992,1.0,1.5317036266850037,1.0,1.4879532922776666,1.0
446,,,,,,,,,,,,,,,,,,,,,0.9990620601344117,1.0,1.6213466625000479,1.0,2.897947549559897,1.0,1.3061106384988839,1.0,3.140823618097634,1.0,1.1351695908541506,1.0,4.737564986361681,1.0,0.5879600326553289,1.0,1.6098408139914293,1.0,2.1723771305474844,1.0,2.984698477233471,1.0,4.830325972437055,1.0
447,,,,,,,,,,,,,,,,,,,,,4.057867050557433,1.0,7.852303420016306,1.0,9.778799288236744,1.0,2.8233393349010907,1.0,8.503050006542349,0.8769999742507935,6.302507803480752,1.0,6.330529203787017,1.0,2.2860765516491224,1.0,19.65445630016367,0.9990000128746033,7.054418404376054,0.996999979019165,3.354486249785513,1.0,7.149523410689719,1.0
448,,,,,,,,,,,,,,,,,,,,,1.7320487868417305,1.0,1.2860995295854851,1.0,0.7650575141778873,1.0,0.6886189076694692,1.0,2.043325965185184,1.0,2.0898298973839746,1.0,1.4775280031187172,1.0,2.280923497182651,1.0,2.2584995018817127,1.0,1.696408913214555,1.0,4.41173027280679,1.0,2.76359585180083,1.0
449,,,,,,,,,,,,,,,,,,,,,2.752205297575047,1.0,4.690954913447799,1.0,3.238026096250558,1.0,3.4262266416569296,1.0,1.8139570005928995,1.0,1.2540055821247194,1.0,4.98484784120839,0.9990000128746033,5.130512352582342,1.0,11.200110401241572,1.0,12.625150398764996,1.0,2.7185895239995053,1.0,3.980501475944951,1.0
450,,,,,,,,,,,,,,,,,,,,,3.5264374374147454,1.0,0.8347580487782161,1.0,2.1827707163144825,1.0,1.194535055994619,1.0,3.6064709897626863,1.0,4.859017390378433,1.0,2.8900000000000166,1.0,3.121056391672582,1.0,3.1857838587096787,1.0,0.9667625571823133,1.0,4.252563697347761,1.0,0.6197392693815366,1.0
451,,,,,,,,,,,,,,,,,,,,,1.3859473294465583,1.0,1.122198734627703,1.0,3.2148786913350116,1.0,1.5742375932494954,1.0,,,2.8267339811167393,1.0,1.677950237641055,1.0,4.938165347575929,1.0,0.9859933588470714,1.0,0.9163357198838431,1.0,1.715593483317105,1.0,2.878110590975056,1.0
452,,,,,,,,,,,,,,,,,,,,,2.547951726387299,1.0,0.38793040612971696,1.0,3.5229591255079358,1.0,2.211907095698164,1.0,1.2927432072921303,1.0,2.293217172445707,1.0,4.290384831224415,1.0,1.1748076438293762,1.0,1.5760342026161163,1.0,,,2.8859999999999673,1.0,,
453,,,,,,,,,,,,,,,,,,,,,2.2237571809889802,1.0,1.7051700794935136,1.0,1.7866225118922079,1.0,2.2396160385209383,1.0,2.0470661933606222,1.0,2.169059012567432,1.0,3.8122257278393543,1.0,2.172906348649136,1.0,1.3670999756882591,1.0,2.087334185031283,1.0,1.2006352485247178,1.0,2.332730803157539,1.0
454,,,,,,,,,,,,,,,,,,,,,4.048039525498761,1.0,0.6491109304271699,1.0,2.007468555170909,1.0,2.544528443543083,1.0,1.8528777617532577,1.0,2.1544061826869587,1.0,2.1493450165108263,1.0,0.4547141959516913,1.0,3.311052961317174,1.0,1.1379621491362333,1.0,2.543427018807485,1.0,3.1004194877468017,1.0
455,0.9321143839715629,1.0,,,,,,,,,,,,,,,,,,,3.1792228610150035,1.0,3.0838976960981634,1.0,1.7298352522711269,1.0,1.0473986824509733,1.0,1.6946058538786852,1.0,4.153754205535015,1.0,1.7100046783561844,1.0,1.9022560290349653,1.0,2.0086020013930703,1.0,0.5037549007205782,1.0,0.9885423612572595,1.0,2.514236265747494,1.0
456,,,,,,,,,,,,,,,,,,,,,0.6566840945233611,1.0,2.163417897679493,1.0,2.3995420396400644,1.0,1.4759525737638544,1.0,2.302096870246665,1.0,3.727512843706948,1.0,5.827726228984991,1.0,1.7912682657827175,1.0,1.2125823683362706,1.0,1.7235991413318854,1.0,3.15929691545449,1.0,3.553918963623171,1.0
457,,,,,,,,,,,,,,,,,,,,,3.6513780960071007,1.0,4.562264459673459,1.0,4.4824713049834175,1.0,7.6070006930782474,1.0,4.4032978550173105,1.0,5.763874391414192,1.0,5.132771668406861,1.0,3.2629710387927187,1.0,8.281944035068157,1.0,6.5265151497564275,0.8799999952316284,3.005790744546204,1.0,,
458,,,,,,,,,,,,,,,,,,,,,3.7235468306441497,1.0,2.8340843318433824,1.0,2.192766517438641,1.0,1.801631482850987,1.0,2.8494443317953295,1.0,3.5186396519108896,1.0,2.4756067943030824,1.0,2.044496270478352,1.0,1.9632689576316746,1.0,1.506381757722771,1.0,1.83237359727758,1.0,2.6909180589531085,1.0
459,,,,,,,,,,,,,,,,,,,,,5.505111806312407,1.0,1.2554349843779604,1.0,2.7283014862730526,1.0,4.307063036455376,1.0,1.9427313247075952,1.0,2.2709128120647804,1.0,0.5203124061561601,1.0,0.4141654258867941,1.0,7.890627668316343,1.0,23.20761331977079,1.0,3.6190221054865366,1.0,30.529756307492203,0.9990000128746033
460,,,,,,,,,,,,,,,,,,,,,5.142725541967002,1.0,3.0017651473758256,1.0,3.1673496807267267,1.0,3.120020031986973,1.0,0.6910028943499762,1.0,2.0192228703142256,1.0,1.2463386377706667,1.0,4.031791785298386,1.0,0.4858569748393379,1.0,0.6120629052639053,1.0,4.843471895242068,1.0,3.8153731141265994,1.0
461,,,,,,,,,,,,,,,,,,,,,1.775443606538922,1.0,3.0111016256513405,1.0,2.41733344824414,1.0,1.5771144536780255,1.0,2.5907929288153695,1.0,1.6002390446429948,1.0,2.0511270072815386,1.0,0.7875887251605356,1.0,3.76159570011163,1.0,4.690050683559567,1.0,3.1755471969410456,1.0,,
462,,,,,,,,,,,,,,,,,,,,,1.5364218170802506,1.0,1.7527101871103277,1.0,1.3070749787216127,1.0,3.0858835039579353,1.0,2.573417377729485,1.0,2.203018383945135,1.0,1.730739726244246,1.0,2.9388821003912233,1.0,2.886781252537136,1.0,0.9446655492818301,1.0,1.7794440142921322,1.0,1.418701518995458,1.0
463,4.493201923761256,1.0,8.516139512764767,0.07900000363588333,7.702848349840793,0.9980000257492065,6.749216434805185,0.996999979019165,3.0750065517846417,0.8930000066757202,,,,,,,,,,,,,,,15.320618657656743,0.7910000085830688,,,8.02580688055292,0.9810000061988831,18.272618312655744,1.0,12.410826604219366,0.9990000128746033,10.629413718545296,1.0,1.5716551784663877,1.0,3.1077300397556598,0.9829999804496765,3.8691462882657244,1.0,14.79759370917045,0.9980000257492065
464,1.0368305938880877,1.0,0.9849592943864139,1.0,0.5020614242647748,1.0,2.142736781379022,1.0,2.544550107135928,1.0,,,,,,,,,,,2.4608799239296775,1.0,5.224371631579812,1.0,3.1180078575910675,1.0,2.5774926365978126,1.0,1.9726373209487889,1.0,4.891754388764849,1.0,3.3105757807365634,1.0,1.3578254674294348,1.0,1.7890403641180503,1.0,1.8079919074845676,1.0,6.0390937233992155,1.0,1.4236238969615844,1.0
465,1.6107273156768553,1.0,,,1.9836901723679805,1.0,0.9592170084221361,1.0,1.3372478916569401,1.0,,,,,,,,,,,2.280592905364781,1.0,5.213411263270916,1.0,2.09756430175564,1.0,0.603092861838097,1.0,0.662550375443257,1.0,4.376618786232172,1.0,1.4226236325887358,1.0,2.500810468628099,1.0,1.5244963102611746,1.0,1.318585985061279,1.0,2.839205522676989,1.0,2.3270363125658684,1.0
466,,,,,,,,,,,,,,,,,,,,,2.212202318908619,1.0,1.958782769070786,1.0,2.3912236839199013,1.0,2.6689814942602434,1.0,0.2024536743821831,1.0,3.8715240328029465,1.0,1.293529451545663,1.0,3.4775240282721507,1.0,2.286569072208328,1.0,4.0327726549063785,1.0,2.857605966614155,1.0,0.8634979255770697,1.0
467,,,,,,,,,,,,,,,,,,,,,1.5164889660017071,1.0,2.367373623809237,1.0,5.002064994996392,1.0,2.327593618858324,1.0,2.4771923653694574,1.0,2.12126160802687,1.0,0.8472189093339877,1.0,1.475037425033333,1.0,1.9137036437304624,1.0,0.6611069862127896,1.0,0.7784184992421979,1.0,1.3454241255386399,1.0
468,,,,,,,,,,,,,,,,,,,,,1.214146602676689,1.0,1.186339362033882,1.0,3.0399996923314454,1.0,0.4768275597366611,1.0,0.40095864109431056,1.0,2.462264295986603,1.0,2.3867366879917515,1.0,2.964934443928418,1.0,3.0961721361068313,1.0,2.518453727346137,1.0,3.2275837827561826,1.0,1.7916265924582113,1.0
469,3.107227615049925,1.0,0.34373868507437433,1.0,1.7625421750184107,1.0,5.115917629995821,1.0,1.7347515226728987,1.0,,,,,,,,,,,4.500795661693159,1.0,4.490232702394293,1.0,0.6991028454897327,1.0,,,1.4779154212556012,1.0,0.9653510398812893,1.0,1.6426951691585236,1.0,5.543008813678816,1.0,2.620760644770964,1.0,4.872185432861343,1.0,1.5300211868087361,1.0,1.8706592054086386,1.0
